No.,episode_num,agent ID,action
17686,284,1,2
17687,284,1,2
17688,284,1,2
17689,284,1,2
17690,284,1,2
17691,284,1,2
17692,284,1,2
17693,284,1,2
17694,284,1,2
17695,284,1,2
17696,284,1,2
17697,284,1,2
17698,284,1,2
17699,284,1,2
17700,284,1,2
17701,284,1,2
17702,284,1,2
17703,284,1,2
17704,284,1,2
17705,284,1,2
17706,284,1,2
17707,284,1,2
17708,284,1,2
17709,284,1,2
17710,284,1,2
17711,284,1,2
17712,284,1,2
17713,284,1,2
17714,284,1,2
17715,284,1,2
17716,284,1,2
17717,284,1,2
17718,284,1,2
17719,284,1,2
17720,284,1,2
17721,284,1,2
17722,284,1,2
17723,284,1,2
17724,284,1,2
17725,284,1,2
17726,284,1,2
17727,284,1,2
17728,284,1,2
17729,284,1,1
17730,285,1,1
17731,285,1,1
17732,285,1,2
17733,285,1,2
17734,285,1,2
17735,285,1,2
17736,285,1,2
17737,285,1,2
17738,285,1,2
17739,285,1,2
17740,285,1,2
17741,285,1,2
17742,285,1,2
17743,285,1,2
17744,285,1,2
17745,285,1,2
17746,285,1,2
17747,285,1,2
17748,285,1,2
17749,285,1,2
17750,285,1,2
17751,285,1,2
17752,285,1,2
17753,285,1,2
17754,285,1,3
17755,285,1,2
17756,285,1,2
17757,285,1,2
17758,285,1,2
17759,285,1,2
17760,285,1,2
17761,285,1,2
17762,285,1,2
17763,285,1,2
17764,285,1,2
17765,285,1,2
17766,285,1,2
17767,285,1,2
17768,285,1,2
17769,285,1,2
17770,285,1,2
17771,285,1,2
17772,285,1,2
17773,285,1,2
17774,285,1,2
17775,285,1,2
17776,285,1,2
17777,285,1,2
17778,285,1,2
17779,285,1,2
17780,285,1,2
17781,285,1,2
17782,285,1,3
17783,285,1,2
17784,285,1,2
17785,285,1,2
17786,285,1,2
17787,285,1,2
17788,285,1,2
17789,285,1,2
17790,285,1,2
17791,285,1,2
17792,285,1,2
17793,285,1,2
17794,285,1,2
17795,285,1,2
17796,285,1,2
17797,285,1,2
17798,285,1,2
17799,285,1,2
17800,285,1,2
17801,285,1,2
17802,285,1,2
17803,285,1,2
17804,285,1,2
17805,285,1,2
17806,285,1,2
17807,285,1,2
17808,285,1,2
17809,285,1,2
17810,285,1,2
17811,285,1,2
17812,285,1,2
17813,285,1,2
17814,285,1,2
17815,285,1,2
17816,285,1,2
17817,285,1,2
17818,285,1,2
17819,285,1,2
17820,285,1,2
17821,285,1,1
17822,286,1,1
17823,286,1,1
17824,286,1,2
17825,286,1,2
17826,286,1,2
17827,286,1,2
17828,286,1,2
17829,286,1,2
17830,286,1,2
17831,286,1,2
17832,286,1,2
17833,286,1,2
17834,286,1,2
17835,286,1,2
17836,286,1,2
17837,286,1,2
17838,286,1,2
17839,286,1,2
17840,286,1,2
17841,286,1,2
17842,286,1,2
17843,286,1,2
17844,286,1,2
17845,286,1,2
17846,286,1,2
17847,286,1,2
17848,286,1,2
17849,286,1,2
17850,286,1,2
17851,286,1,2
17852,286,1,2
17853,286,1,2
17854,286,1,2
17855,286,1,2
17856,286,1,2
17857,286,1,2
17858,286,1,2
17859,286,1,2
17860,286,1,2
17861,286,1,2
17862,286,1,2
17863,286,1,2
17864,286,1,1
17865,287,1,1
17866,287,1,1
17867,287,1,2
17868,287,1,2
17869,287,1,0
17870,287,1,2
17871,287,1,1
17872,287,1,2
17873,287,1,2
17874,287,1,2
17875,287,1,2
17876,287,1,2
17877,287,1,2
17878,287,1,2
17879,287,1,0
17880,287,1,1
17881,287,1,2
17882,287,1,2
17883,287,1,2
17884,287,1,2
17885,287,1,2
17886,287,1,2
17887,287,1,1
17888,288,1,1
17889,288,1,1
17890,288,1,2
17891,288,1,0
17892,288,1,1
17893,288,1,2
17894,288,1,2
17895,288,1,2
17896,288,1,2
17897,288,1,2
17898,288,1,2
17899,288,1,2
17900,288,1,2
17901,288,1,2
17902,288,1,2
17903,288,1,2
17904,288,1,2
17905,288,1,2
17906,288,1,2
17907,288,1,2
17908,288,1,0
17909,288,1,1
17910,288,1,2
17911,288,1,2
17912,288,1,2
17913,288,1,2
17914,288,1,2
17915,288,1,2
17916,288,1,2
17917,288,1,2
17918,288,1,2
17919,288,1,2
17920,288,1,2
17921,288,1,2
17922,288,1,2
17923,288,1,2
17924,288,1,2
17925,288,1,0
17926,288,1,1
17927,288,1,2
17928,288,1,2
17929,288,1,2
17930,288,1,2
17931,288,1,2
17932,288,1,2
17933,288,1,2
17934,288,1,2
17935,288,1,2
17936,288,1,2
17937,288,1,2
17938,288,1,2
17939,288,1,2
17940,288,1,2
17941,288,1,2
17942,288,1,2
17943,288,1,2
17944,288,1,2
17945,288,1,2
17946,288,1,2
17947,288,1,2
17948,288,1,0
17949,288,1,1
17950,288,1,2
17951,288,1,3
17952,288,1,2
17953,288,1,2
17954,288,1,2
17955,288,1,2
17956,288,1,2
17957,288,1,2
17958,288,1,2
17959,288,1,2
17960,288,1,2
17961,288,1,2
17962,288,1,2
17963,288,1,2
17964,288,1,2
17965,288,1,2
17966,288,1,2
17967,288,1,2
17968,288,1,2
17969,288,1,2
17970,288,1,2
17971,288,1,2
17972,288,1,2
17973,288,1,2
17974,288,1,1
17975,289,1,1
17976,289,1,1
17977,289,1,2
17978,289,1,3
17979,289,1,2
17980,289,1,2
17981,289,1,2
17982,289,1,2
17983,289,1,0
17984,289,1,1
17985,289,1,2
17986,289,1,2
17987,289,1,2
17988,289,1,2
17989,289,1,2
17990,289,1,2
17991,289,1,2
17992,289,1,2
17993,289,1,2
17994,289,1,2
17995,289,1,2
17996,289,1,2
17997,289,1,2
17998,289,1,2
17999,289,1,2
18000,289,1,2
18001,289,1,2
18002,289,1,2
18003,289,1,2
18004,289,1,2
18005,289,1,2
18006,289,1,2
18007,289,1,2
18008,289,1,2
18009,289,1,2
18010,289,1,2
18011,289,1,2
18012,289,1,2
18013,289,1,2
18014,289,1,2
18015,289,1,2
18016,289,1,2
18017,289,1,2
18018,289,1,2
18019,289,1,2
18020,289,1,2
18021,289,1,2
18022,289,1,2
18023,289,1,2
18024,289,1,2
18025,289,1,2
18026,289,1,2
18027,289,1,2
18028,289,1,2
18029,289,1,2
18030,289,1,2
18031,289,1,2
18032,289,1,2
18033,289,1,2
18034,289,1,0
18035,289,1,1
18036,289,1,2
18037,289,1,2
18038,289,1,2
18039,289,1,2
18040,289,1,2
18041,289,1,2
18042,289,1,1
18043,290,1,1
18044,290,1,1
18045,290,1,2
18046,290,1,2
18047,290,1,2
18048,290,1,2
18049,290,1,2
18050,290,1,2
18051,290,1,2
18052,290,1,2
18053,290,1,2
18054,290,1,2
18055,290,1,2
18056,290,1,2
18057,290,1,2
18058,290,1,2
18059,290,1,2
18060,290,1,2
18061,290,1,2
18062,290,1,2
18063,290,1,2
18064,290,1,2
18065,290,1,2
18066,290,1,2
18067,290,1,2
18068,290,1,2
18069,290,1,2
18070,290,1,2
18071,290,1,2
18072,290,1,2
18073,290,1,2
18074,290,1,2
18075,290,1,2
18076,290,1,2
18077,290,1,2
18078,290,1,2
18079,290,1,2
18080,290,1,2
18081,290,1,2
18082,290,1,2
18083,290,1,2
18084,290,1,2
18085,290,1,2
18086,290,1,2
18087,290,1,2
18088,290,1,2
18089,290,1,2
18090,290,1,2
18091,290,1,2
18092,290,1,2
18093,290,1,2
18094,290,1,2
18095,290,1,2
18096,290,1,2
18097,290,1,2
18098,290,1,2
18099,290,1,2
18100,290,1,2
18101,290,1,2
18102,290,1,2
18103,290,1,2
18104,290,1,2
18105,290,1,2
18106,290,1,2
18107,290,1,2
18108,290,1,2
18109,290,1,2
18110,290,1,2
18111,290,1,2
18112,290,1,2
18113,290,1,2
18114,290,1,2
18115,290,1,2
18116,290,1,2
18117,290,1,2
18118,290,1,2
18119,290,1,2
18120,290,1,2
18121,290,1,2
18122,290,1,2
18123,290,1,2
18124,290,1,2
18125,290,1,2
18126,290,1,2
18127,290,1,2
18128,290,1,2
18129,290,1,2
18130,290,1,2
18131,290,1,2
18132,290,1,2
18133,290,1,2
18134,290,1,0
18135,290,1,1
18136,290,1,2
18137,290,1,2
18138,290,1,2
18139,290,1,2
18140,290,1,2
18141,290,1,2
18142,290,1,2
18143,291,1,1
18144,291,1,1
18145,291,1,2
18146,291,1,2
18147,291,1,2
18148,291,1,2
18149,291,1,2
18150,291,1,2
18151,291,1,2
18152,291,1,2
18153,291,1,2
18154,291,1,2
18155,291,1,2
18156,291,1,2
18157,291,1,2
18158,291,1,2
18159,291,1,2
18160,291,1,2
18161,291,1,2
18162,291,1,2
18163,291,1,2
18164,291,1,2
18165,291,1,2
18166,291,1,2
18167,291,1,2
18168,291,1,2
18169,291,1,2
18170,291,1,2
18171,291,1,2
18172,291,1,2
18173,291,1,2
18174,291,1,2
18175,291,1,2
18176,291,1,2
18177,291,1,2
18178,291,1,2
18179,291,1,2
18180,291,1,2
18181,291,1,2
18182,291,1,2
18183,291,1,2
18184,291,1,2
18185,291,1,2
18186,291,1,2
18187,291,1,1
18188,292,1,1
18189,292,1,1
18190,292,1,2
18191,292,1,2
18192,292,1,2
18193,292,1,2
18194,292,1,2
18195,292,1,0
18196,292,1,1
18197,292,1,2
18198,292,1,2
18199,292,1,2
18200,292,1,2
18201,292,1,2
18202,292,1,2
18203,292,1,2
18204,292,1,2
18205,292,1,2
18206,292,1,2
18207,292,1,2
18208,292,1,2
18209,292,1,2
18210,292,1,2
18211,292,1,2
18212,292,1,2
18213,292,1,2
18214,292,1,2
18215,292,1,2
18216,292,1,2
18217,292,1,2
18218,292,1,2
18219,292,1,2
18220,292,1,2
18221,292,1,2
18222,292,1,2
18223,292,1,2
18224,292,1,2
18225,292,1,2
18226,292,1,2
18227,292,1,2
18228,292,1,2
18229,292,1,2
18230,292,1,2
18231,292,1,2
18232,292,1,2
18233,292,1,2
18234,292,1,2
18235,292,1,2
18236,292,1,2
18237,292,1,2
18238,292,1,2
18239,292,1,2
18240,292,1,2
18241,292,1,2
18242,292,1,2
18243,292,1,2
18244,292,1,2
18245,292,1,2
18246,292,1,0
18247,292,1,1
18248,292,1,0
18249,292,1,1
18250,292,1,2
18251,292,1,2
18252,292,1,2
18253,292,1,2
18254,292,1,2
18255,292,1,2
18256,292,1,2
18257,292,1,2
18258,292,1,2
18259,292,1,2
18260,292,1,2
18261,292,1,2
18262,292,1,2
18263,292,1,2
18264,292,1,2
18265,292,1,2
18266,292,1,2
18267,292,1,2
18268,292,1,2
18269,292,1,2
18270,292,1,2
18271,292,1,2
18272,292,1,2
18273,292,1,2
18274,292,1,2
18275,292,1,2
18276,292,1,1
18277,293,1,1
18278,293,1,1
18279,293,1,2
18280,293,1,2
18281,293,1,2
18282,293,1,2
18283,293,1,0
18284,293,1,1
18285,293,1,2
18286,293,1,2
18287,293,1,2
18288,293,1,2
18289,293,1,2
18290,293,1,3
18291,293,1,2
18292,293,1,2
18293,293,1,2
18294,293,1,2
18295,293,1,2
18296,293,1,2
18297,293,1,2
18298,293,1,2
18299,293,1,2
18300,293,1,2
18301,293,1,2
18302,293,1,2
18303,293,1,2
18304,293,1,2
18305,293,1,2
18306,293,1,2
18307,293,1,2
18308,293,1,2
18309,293,1,2
18310,293,1,2
18311,293,1,2
18312,293,1,2
18313,293,1,2
18314,293,1,2
18315,293,1,2
18316,293,1,2
18317,293,1,2
18318,293,1,2
18319,293,1,2
18320,293,1,2
18321,293,1,2
18322,293,1,2
18323,293,1,2
18324,293,1,2
18325,293,1,2
18326,293,1,2
18327,293,1,2
18328,293,1,2
18329,293,1,2
18330,293,1,2
18331,293,1,2
18332,293,1,2
18333,293,1,0
18334,293,1,1
18335,293,1,2
18336,293,1,2
18337,293,1,2
18338,293,1,2
18339,293,1,2
18340,293,1,2
18341,293,1,2
18342,293,1,2
18343,293,1,2
18344,293,1,2
18345,293,1,2
18346,293,1,2
18347,293,1,2
18348,293,1,2
18349,293,1,2
18350,293,1,2
18351,293,1,2
18352,293,1,2
18353,293,1,2
18354,293,1,2
18355,293,1,2
18356,293,1,2
18357,293,1,2
18358,293,1,2
18359,293,1,2
18360,293,1,2
18361,293,1,2
18362,293,1,2
18363,293,1,2
18364,293,1,2
18365,293,1,2
18366,293,1,2
18367,293,1,2
18368,293,1,2
18369,293,1,2
18370,293,1,2
18371,293,1,2
18372,293,1,2
18373,293,1,2
18374,293,1,2
18375,293,1,2
18376,293,1,3
18377,294,1,1
18378,294,1,1
18379,294,1,2
18380,294,1,2
18381,294,1,2
18382,294,1,2
18383,294,1,2
18384,294,1,2
18385,294,1,2
18386,294,1,2
18387,294,1,2
18388,294,1,2
18389,294,1,2
18390,294,1,2
18391,294,1,2
18392,294,1,2
18393,294,1,2
18394,294,1,2
18395,294,1,2
18396,294,1,2
18397,294,1,2
18398,294,1,2
18399,294,1,2
18400,294,1,2
18401,294,1,2
18402,294,1,2
18403,294,1,2
18404,294,1,2
18405,294,1,2
18406,294,1,0
18407,294,1,1
18408,294,1,2
18409,294,1,2
18410,294,1,2
18411,294,1,2
18412,294,1,2
18413,294,1,2
18414,294,1,2
18415,294,1,2
18416,294,1,2
18417,294,1,2
18418,294,1,2
18419,294,1,2
18420,294,1,2
18421,294,1,2
18422,294,1,2
18423,294,1,2
18424,294,1,2
18425,294,1,2
18426,294,1,2
18427,294,1,2
18428,294,1,2
18429,294,1,2
18430,294,1,2
18431,294,1,2
18432,294,1,2
18433,294,1,2
18434,294,1,2
18435,294,1,2
18436,294,1,2
18437,294,1,2
18438,294,1,2
18439,294,1,2
18440,294,1,2
18441,294,1,2
18442,294,1,2
18443,294,1,2
18444,294,1,2
18445,294,1,2
18446,294,1,2
18447,294,1,2
18448,294,1,2
18449,294,1,2
18450,294,1,2
18451,294,1,2
18452,294,1,2
18453,294,1,2
18454,294,1,2
18455,294,1,2
18456,294,1,2
18457,294,1,2
18458,294,1,2
18459,294,1,2
18460,294,1,2
18461,294,1,2
18462,294,1,2
18463,294,1,2
18464,294,1,2
18465,294,1,2
18466,294,1,2
18467,294,1,2
18468,294,1,3
18469,294,1,2
18470,294,1,2
18471,294,1,2
18472,294,1,2
18473,294,1,2
18474,294,1,0
18475,294,1,1
18476,294,1,2
18477,295,1,1
18478,295,1,1
18479,295,1,2
18480,295,1,2
18481,295,1,2
18482,295,1,2
18483,295,1,2
18484,295,1,2
18485,295,1,2
18486,295,1,2
18487,295,1,2
18488,295,1,2
18489,295,1,2
18490,295,1,2
18491,295,1,2
18492,295,1,2
18493,295,1,2
18494,295,1,2
18495,295,1,2
18496,295,1,2
18497,295,1,2
18498,295,1,2
18499,295,1,2
18500,295,1,2
18501,295,1,2
18502,295,1,1
18503,296,1,1
18504,296,1,1
18505,296,1,2
18506,296,1,2
18507,296,1,2
18508,296,1,2
18509,296,1,0
18510,296,1,1
18511,296,1,2
18512,296,1,2
18513,296,1,2
18514,296,1,2
18515,296,1,2
18516,296,1,2
18517,296,1,2
18518,296,1,2
18519,296,1,2
18520,296,1,2
18521,296,1,2
18522,296,1,2
18523,296,1,2
18524,296,1,2
18525,296,1,2
18526,296,1,2
18527,296,1,2
18528,296,1,2
18529,296,1,2
18530,296,1,2
18531,296,1,2
18532,296,1,1
18533,297,1,1
18534,297,1,1
18535,297,1,2
18536,297,1,2
18537,297,1,2
18538,297,1,2
18539,297,1,0
18540,297,1,1
18541,297,1,2
18542,297,1,2
18543,297,1,2
18544,297,1,2
18545,297,1,2
18546,297,1,2
18547,297,1,2
18548,297,1,2
18549,297,1,2
18550,297,1,2
18551,297,1,2
18552,297,1,2
18553,297,1,2
18554,297,1,2
18555,297,1,2
18556,297,1,2
18557,297,1,2
18558,297,1,2
18559,297,1,2
18560,297,1,2
18561,297,1,2
18562,297,1,2
18563,297,1,2
18564,297,1,2
18565,297,1,2
18566,297,1,2
18567,297,1,2
18568,297,1,3
18569,297,1,2
18570,297,1,2
18571,297,1,2
18572,297,1,2
18573,297,1,2
18574,297,1,2
18575,297,1,2
18576,297,1,2
18577,297,1,2
18578,297,1,2
18579,297,1,2
18580,297,1,2
18581,297,1,2
18582,297,1,2
18583,297,1,2
18584,297,1,2
18585,297,1,2
18586,297,1,2
18587,297,1,2
18588,297,1,2
18589,297,1,2
18590,297,1,2
18591,297,1,2
18592,297,1,2
18593,297,1,2
18594,297,1,2
18595,297,1,2
18596,297,1,2
18597,297,1,2
18598,297,1,2
18599,297,1,2
18600,297,1,2
18601,297,1,2
18602,297,1,2
18603,297,1,2
18604,297,1,2
18605,297,1,2
18606,297,1,2
18607,297,1,2
18608,297,1,2
18609,297,1,2
18610,297,1,2
18611,297,1,2
18612,297,1,2
18613,297,1,2
18614,297,1,2
18615,297,1,1
18616,298,1,1
18617,298,1,1
18618,298,1,2
18619,298,1,2
18620,298,1,2
18621,298,1,2
18622,298,1,2
18623,298,1,2
18624,298,1,3
18625,298,1,2
18626,298,1,2
18627,298,1,2
18628,298,1,2
18629,298,1,2
18630,298,1,2
18631,298,1,2
18632,298,1,2
18633,298,1,2
18634,298,1,2
18635,298,1,2
18636,298,1,2
18637,298,1,2
18638,298,1,2
18639,298,1,2
18640,298,1,2
18641,298,1,2
18642,298,1,2
18643,298,1,2
18644,298,1,2
18645,298,1,2
18646,298,1,2
18647,298,1,2
18648,298,1,2
18649,298,1,2
18650,298,1,2
18651,298,1,2
18652,298,1,2
18653,298,1,2
18654,298,1,2
18655,298,1,2
18656,298,1,2
18657,298,1,2
18658,298,1,2
18659,298,1,2
18660,298,1,2
18661,298,1,2
18662,298,1,2
18663,298,1,2
18664,298,1,2
18665,298,1,2
18666,298,1,2
18667,298,1,2
18668,298,1,2
18669,298,1,2
18670,298,1,2
18671,298,1,2
18672,298,1,2
18673,298,1,2
18674,298,1,2
18675,298,1,2
18676,298,1,2
18677,298,1,2
18678,298,1,2
18679,298,1,2
18680,298,1,2
18681,298,1,3
18682,298,1,2
18683,298,1,2
18684,298,1,2
18685,298,1,2
18686,298,1,2
18687,298,1,2
18688,298,1,2
18689,298,1,2
18690,298,1,2
18691,298,1,2
18692,298,1,2
18693,298,1,2
18694,298,1,2
18695,298,1,2
18696,298,1,2
18697,298,1,2
18698,298,1,2
18699,298,1,2
18700,298,1,2
18701,298,1,2
18702,298,1,2
18703,298,1,2
18704,298,1,2
18705,298,1,2
18706,298,1,2
18707,298,1,2
18708,298,1,1
18709,299,1,1
18710,299,1,1
18711,299,1,2
18712,299,1,2
18713,299,1,2
18714,299,1,2
18715,299,1,2
18716,299,1,2
18717,299,1,2
18718,299,1,2
18719,299,1,2
18720,299,1,2
18721,299,1,2
18722,299,1,2
18723,299,1,2
18724,299,1,2
18725,299,1,2
18726,299,1,2
18727,299,1,2
18728,299,1,2
18729,299,1,2
18730,299,1,2
18731,299,1,2
18732,299,1,2
18733,299,1,2
18734,299,1,2
18735,299,1,2
18736,299,1,2
18737,299,1,2
18738,299,1,0
18739,299,1,1
18740,299,1,2
18741,299,1,2
18742,299,1,2
18743,299,1,2
18744,299,1,2
18745,299,1,2
18746,299,1,2
18747,299,1,2
18748,299,1,2
18749,299,1,2
18750,299,1,2
18751,299,1,2
18752,299,1,2
18753,299,1,2
18754,299,1,2
18755,299,1,2
18756,299,1,2
18757,299,1,2
18758,299,1,2
18759,299,1,2
18760,299,1,2
18761,299,1,2
18762,299,1,0
18763,299,1,1
18764,299,1,2
18765,299,1,2
18766,299,1,2
18767,299,1,2
18768,299,1,2
18769,299,1,2
18770,299,1,2
18771,299,1,2
18772,299,1,2
18773,299,1,2
18774,299,1,2
18775,299,1,2
18776,299,1,2
18777,299,1,2
18778,299,1,1
18779,300,1,1
18780,300,1,1
18781,300,1,2
18782,300,1,2
18783,300,1,2
18784,300,1,2
18785,300,1,2
18786,300,1,2
18787,300,1,2
18788,300,1,2
18789,300,1,2
18790,300,1,0
18791,300,1,1
18792,300,1,2
18793,300,1,2
18794,300,1,2
18795,300,1,2
18796,300,1,2
18797,300,1,2
18798,300,1,2
18799,300,1,2
18800,300,1,2
18801,300,1,2
18802,300,1,2
18803,300,1,2
18804,300,1,2
18805,300,1,2
18806,300,1,2
18807,300,1,2
18808,300,1,2
18809,300,1,2
18810,300,1,2
18811,300,1,2
18812,300,1,2
18813,300,1,2
18814,300,1,2
18815,300,1,2
18816,300,1,2
18817,300,1,2
18818,300,1,2
18819,300,1,2
18820,300,1,2
18821,300,1,2
18822,300,1,2
18823,300,1,2
18824,300,1,2
18825,300,1,2
18826,300,1,2
18827,300,1,2
18828,300,1,2
18829,300,1,2
18830,300,1,2
18831,300,1,2
18832,300,1,2
18833,300,1,2
18834,300,1,2
18835,300,1,2
18836,300,1,2
18837,300,1,2
18838,300,1,2
18839,300,1,3
18840,300,1,2
18841,300,1,2
18842,300,1,2
18843,300,1,2
18844,300,1,2
18845,300,1,2
18846,300,1,2
18847,300,1,2
18848,300,1,2
18849,300,1,1
18850,301,1,1
18851,301,1,1
18852,301,1,2
18853,301,1,2
18854,301,1,2
18855,301,1,2
18856,301,1,2
18857,301,1,2
18858,301,1,2
18859,301,1,2
18860,301,1,2
18861,301,1,2
18862,301,1,2
18863,301,1,2
18864,301,1,2
18865,301,1,2
18866,301,1,2
18867,301,1,2
18868,301,1,2
18869,301,1,2
18870,301,1,2
18871,301,1,2
18872,301,1,2
18873,301,1,2
18874,301,1,2
18875,301,1,2
18876,301,1,2
18877,301,1,2
18878,301,1,2
18879,301,1,2
18880,301,1,2
18881,301,1,2
18882,301,1,3
18883,301,1,2
18884,301,1,2
18885,301,1,2
18886,301,1,2
18887,301,1,2
18888,301,1,2
18889,301,1,2
18890,301,1,2
18891,301,1,2
18892,301,1,2
18893,301,1,2
18894,301,1,2
18895,301,1,2
18896,301,1,2
18897,301,1,2
18898,301,1,2
18899,301,1,2
18900,301,1,2
18901,301,1,2
18902,301,1,2
18903,301,1,2
18904,301,1,2
18905,301,1,2
18906,301,1,1
18907,302,1,2
18908,302,1,1
18909,302,1,1
18910,302,1,2
18911,302,1,2
18912,302,1,2
18913,302,1,2
18914,302,1,2
18915,302,1,2
18916,302,1,2
18917,302,1,2
18918,302,1,2
18919,302,1,2
18920,302,1,2
18921,302,1,2
18922,302,1,2
18923,302,1,2
18924,302,1,2
18925,302,1,2
18926,302,1,2
18927,302,1,2
18928,302,1,3
18929,302,1,2
18930,302,1,2
18931,302,1,2
18932,302,1,2
18933,302,1,2
18934,302,1,2
18935,302,1,2
18936,302,1,2
18937,302,1,2
18938,302,1,2
18939,302,1,2
18940,302,1,2
18941,302,1,2
18942,302,1,2
18943,302,1,2
18944,302,1,2
18945,302,1,2
18946,302,1,3
18947,302,1,2
18948,302,1,2
18949,302,1,2
18950,302,1,2
18951,302,1,2
18952,302,1,2
18953,302,1,2
18954,302,1,2
18955,302,1,2
18956,302,1,2
18957,302,1,2
18958,302,1,2
18959,302,1,2
18960,302,1,2
18961,302,1,2
18962,302,1,2
18963,302,1,2
18964,302,1,2
18965,302,1,0
18966,302,1,1
18967,302,1,2
18968,302,1,2
18969,302,1,2
18970,302,1,2
18971,302,1,2
18972,302,1,2
18973,302,1,2
18974,302,1,3
18975,302,1,2
18976,302,1,2
18977,302,1,2
18978,302,1,2
18979,302,1,2
18980,302,1,2
18981,302,1,2
18982,302,1,2
18983,302,1,2
18984,302,1,2
18985,302,1,2
18986,302,1,2
18987,302,1,2
18988,302,1,2
18989,302,1,2
18990,302,1,2
18991,302,1,2
18992,302,1,2
18993,302,1,2
18994,302,1,2
18995,302,1,2
18996,302,1,2
18997,302,1,2
18998,302,1,2
18999,302,1,2
19000,302,1,2
19001,302,1,2
19002,302,1,2
19003,302,1,2
19004,302,1,2
19005,302,1,2
19006,302,1,2
19007,303,1,1
19008,303,1,1
19009,303,1,2
19010,303,1,2
19011,303,1,2
19012,303,1,2
19013,303,1,2
19014,303,1,2
19015,303,1,2
19016,303,1,1
19017,304,1,1
19018,304,1,1
19019,304,1,2
19020,304,1,2
19021,304,1,2
19022,304,1,2
19023,304,1,2
19024,304,1,2
19025,304,1,2
19026,304,1,2
19027,304,1,2
19028,304,1,2
19029,304,1,3
19030,304,1,2
19031,304,1,2
19032,304,1,2
19033,304,1,2
19034,304,1,2
19035,304,1,2
19036,304,1,2
19037,304,1,2
19038,304,1,2
19039,304,1,2
19040,304,1,2
19041,304,1,2
19042,304,1,2
19043,304,1,2
19044,304,1,2
19045,304,1,2
19046,304,1,2
19047,304,1,2
19048,304,1,2
19049,304,1,2
19050,304,1,2
19051,304,1,2
19052,304,1,2
19053,304,1,2
19054,304,1,2
19055,304,1,2
19056,304,1,2
19057,304,1,2
19058,304,1,2
19059,304,1,2
19060,304,1,2
19061,304,1,2
19062,304,1,2
19063,304,1,2
19064,304,1,2
19065,304,1,2
19066,304,1,2
19067,304,1,2
19068,304,1,2
19069,304,1,2
19070,304,1,2
19071,304,1,2
19072,304,1,2
19073,304,1,2
19074,304,1,3
19075,304,1,2
19076,304,1,2
19077,304,1,2
19078,304,1,2
19079,304,1,2
19080,304,1,2
19081,304,1,2
19082,304,1,2
19083,304,1,2
19084,304,1,2
19085,304,1,2
19086,304,1,2
19087,304,1,2
19088,304,1,2
19089,304,1,2
19090,304,1,2
19091,304,1,2
19092,304,1,2
19093,304,1,2
19094,304,1,2
19095,304,1,2
19096,304,1,2
19097,304,1,2
19098,304,1,2
19099,304,1,2
19100,304,1,2
19101,304,1,2
19102,304,1,2
19103,304,1,2
19104,304,1,2
19105,304,1,3
19106,304,1,2
19107,304,1,2
19108,304,1,2
19109,304,1,2
19110,304,1,2
19111,304,1,2
19112,304,1,2
19113,304,1,2
19114,304,1,2
19115,304,1,2
19116,304,1,2
19117,305,1,1
19118,305,1,1
19119,305,1,2
19120,305,1,2
19121,305,1,2
19122,305,1,2
19123,305,1,2
19124,305,1,2
19125,305,1,2
19126,305,1,2
19127,305,1,2
19128,305,1,2
19129,305,1,2
19130,305,1,2
19131,305,1,2
19132,305,1,2
19133,305,1,2
19134,305,1,2
19135,305,1,2
19136,305,1,2
19137,305,1,2
19138,305,1,2
19139,305,1,2
19140,305,1,2
19141,305,1,2
19142,305,1,2
19143,305,1,2
19144,305,1,2
19145,305,1,2
19146,305,1,2
19147,305,1,2
19148,305,1,2
19149,305,1,2
19150,305,1,2
19151,305,1,2
19152,305,1,2
19153,305,1,2
19154,305,1,2
19155,305,1,2
19156,305,1,2
19157,305,1,2
19158,305,1,2
19159,305,1,2
19160,305,1,2
19161,305,1,2
19162,305,1,2
19163,305,1,2
19164,305,1,2
19165,305,1,2
19166,305,1,2
19167,305,1,2
19168,305,1,2
19169,305,1,2
19170,305,1,2
19171,305,1,2
19172,305,1,2
19173,305,1,2
19174,305,1,2
19175,305,1,2
19176,305,1,2
19177,305,1,2
19178,305,1,2
19179,305,1,2
19180,305,1,0
19181,305,1,1
19182,305,1,2
19183,305,1,0
19184,305,1,1
19185,305,1,2
19186,305,1,2
19187,305,1,2
19188,305,1,2
19189,305,1,2
19190,305,1,2
19191,305,1,2
19192,305,1,2
19193,305,1,2
19194,305,1,2
19195,305,1,2
19196,305,1,2
19197,305,1,2
19198,305,1,2
19199,305,1,2
19200,305,1,2
19201,305,1,2
19202,305,1,2
19203,305,1,2
19204,305,1,2
19205,305,1,2
19206,305,1,2
19207,305,1,2
19208,305,1,2
19209,305,1,2
19210,305,1,2
19211,305,1,2
19212,305,1,2
19213,305,1,2
19214,305,1,2
19215,305,1,2
19216,305,1,2
19217,306,1,1
19218,306,1,1
19219,306,1,2
19220,306,1,2
19221,306,1,2
19222,306,1,1
19223,307,1,1
19224,307,1,1
19225,307,1,2
19226,307,1,2
19227,307,1,2
19228,307,1,2
19229,307,1,2
19230,307,1,2
19231,307,1,2
19232,307,1,2
19233,307,1,2
19234,307,1,2
19235,307,1,2
19236,307,1,2
19237,307,1,2
19238,307,1,2
